order_id,user_id,restaurant_id,order_date,order_amount,discount_amount,delivery_cost
1007985,2433,2375,2025-07-10,274.93,130.65,54.71
1007986,6207,1382,2025-04-24,1268.76,224.71,54.86
1007987,2489,652,2025-11-07,730.63,107.13,98.03
1007988,7027,2100,2025-03-11,616.59,88.07,74.2
1007989,5491,236,2025-09-12,1299.53,101.76,74.21
1007990,7389,2187,2025-09-04,1201.36,114.85,46.85
1007991,7454,2317,2025-10-16,472.03,99.54,108.49
1007992,2979,2298,2025-01-07,691.58,349.65,36.81
1007993,864,734,2025-10-02,1360.95,121.71,75.53
1007994,1772,2127,2025-08-24,839.7,288.14,107.46
1007995,579,1012,2025-11-21,888.81,161.66,71.23
1007996,4923,1222,2025-08-24,381.26,166.53,84.11
1007997,7431,273,2025-01-08,697.66,40.05,112.45
1007998,4985,207,2025-04-19,761.83,1.42,92.89
1007999,6478,1424,2025-03-19,393.07,203.2,105.47
1008000,5317,1292,2025-03-24,654.32,60.41,56.65
1008001,2162,1004,2025-09-13,895.4,84.67,60.87
1008002,5352,1220,2025-08-31,1233.7,253.93,66.51
1008003,3239,1430,2025-12-02,1109.03,9.4,118.07
1008004,2268,535,2025-06-05,1088.69,288.66,77.5
1008005,2084,2075,2025-01-21,789.74,189.35,55.22
1008006,4887,1909,2025-01-28,260.44,43.69,108.1
1008007,6229,2460,2025-06-15,382.79,65.26,99.16
1008008,97,1550,2025-02-16,1339.61,25.34,89.58
1008009,340,414,2025-06-28,739.22,325.7,
1008010,7658,638,2025-02-23,741.41,193.44,37.48
1008011,3643,519,2025-03-07,450.87,238.52,121.41
1008012,36,402,2025-11-03,1385.58,97.47,66.24
1008013,4581,1563,2025-03-07,330.67,277.42,70.04
1008014,5738,1184,2025-04-23,1261.53,222.2,92.14
1008015,6179,2109,2025-04-10,1301.43,122.8,95.89
1008016,5634,1410,2025-09-30,800.9,348.83,139.36
1008017,378,156,2025-05-20,156.33,201.06,74.03
1008018,6187,1682,2025-12-30,909.27,192.65,95.78
1008019,6821,2405,2025-02-10,729.4,187.68,77.47
1008020,7289,1404,2025-01-08,735.89,157.71,86.0
1008021,2589,387,2025-09-12,431.4,221.08,77.98
1008022,2267,1892,2025-07-08,667.09,83.53,26.74
1008023,3362,125,2025-11-23,1148.77,346.19,129.13
1008024,4869,860,2025-07-25,1373.55,334.54,91.29
1008025,654,1609,2025-12-20,1218.89,30.86,35.72
1008026,1095,306,2025-05-03,900.12,193.89,79.0
1008027,247,879,2025-12-06,510.29,14.99,103.41
1008028,6159,2104,2025-04-25,635.14,188.65,137.53
1008029,7353,142,2025-11-14,830.13,162.07,41.36
1008030,5173,763,2025-08-27,263.66,211.74,115.36
1008031,2454,168,2025-05-11,145.41,1.22,28.79
1008032,7106,929,2025-09-07,1213.55,216.07,136.75
1008033,7180,678,2025-01-25,445.74,291.41,48.53
1008034,3829,1139,2025-04-19,932.87,270.89,105.83
1008035,3388,92,2025-07-02,851.61,246.7,135.88
1008036,5992,170,2025-12-13,182.58,179.7,108.2
1008037,2281,2266,2025-10-05,1383.49,262.93,122.4
1008038,5323,2022,2025-10-14,162.51,15.86,131.75
1008039,7701,1992,2025-03-27,496.9,204.13,
1008040,6357,860,2025-09-11,342.4,313.77,67.66
1008041,7449,498,2025-01-25,498.22,69.8,47.2
1008042,7093,278,2025-01-08,980.88,234.6,110.71
1008043,1196,1023,2025-11-21,883.29,122.81,52.39
1008044,7792,544,2025-01-19,509.1,12.61,79.19
1008045,2957,226,2025-02-16,537.94,92.44,92.02
1008046,7926,264,2025-10-27,1128.01,185.63,87.09
1008047,6215,191,2025-04-23,184.72,33.05,130.7
1008048,7008,1737,2025-08-19,1199.06,155.75,107.77
1008049,5034,2331,2025-08-07,635.33,205.18,27.03
1008050,804,959,2025-11-04,938.76,276.64,120.42
1008051,4614,85,2025-03-03,1293.69,320.06,43.45
1008052,5597,843,2025-09-17,670.36,102.43,111.85
1008053,1819,2375,2025-05-25,1260.46,112.38,34.06
1008054,6619,2473,2025-05-20,881.17,3.22,25.11
1008055,7510,793,2025-09-13,541.91,281.31,69.49
1008056,7567,2157,2025-08-26,542.91,86.56,45.14
1008057,3595,2153,2025-03-05,226.7,235.9,84.76
1008058,2586,1491,2025-05-07,199.21,99.45,71.44
1008059,6621,1101,2025-10-29,473.18,267.04,66.61
1008060,6509,1798,2025-12-30,502.25,340.22,109.57
1008061,244,2060,2025-12-29,346.87,337.43,85.47
1008062,6670,776,2025-07-19,764.69,148.28,81.61
1008063,7988,284,2025-10-21,1079.56,232.48,66.56
1008064,5092,2340,2025-10-27,1364.26,147.26,90.37
1008065,334,2338,2025-12-12,688.18,279.36,89.99
1008066,1448,1973,2025-06-08,332.48,161.76,129.65
1008067,7481,2144,2025-09-22,1173.42,0.59,71.03
1008068,5188,1036,2025-01-10,1013.86,169.12,111.24
1008069,1018,1811,2025-11-11,339.75,304.17,91.24
1008070,1369,1320,2025-03-27,742.28,31.41,44.4
1008071,3838,1335,2025-04-22,759.82,2.48,99.83
1008072,6094,2084,2025-12-08,657.91,167.82,36.86
1008073,4750,2162,2025-08-26,1364.32,31.76,68.72
1008074,5289,312,2025-01-24,366.74,152.6,132.42
1008075,5577,1852,2025-05-07,1314.53,0.84,51.28
1008076,5451,1960,2025-06-15,633.95,12.52,137.08
1008077,4188,1716,2025-10-27,302.33,280.5,78.43
1008078,1978,832,2025-08-22,1263.59,88.8,70.99
1008079,1613,160,2025-10-20,534.88,288.62,28.79
1008080,1193,311,2025-05-06,180.3,245.47,61.87
1008081,4291,272,2025-11-28,869.41,208.77,98.63
1008082,4065,2071,2025-07-05,583.83,96.96,111.35
1008083,1224,1012,2025-11-13,1063.33,208.72,118.07
1008084,5818,1944,2025-10-26,1339.7,56.08,57.69
1008085,7718,1889,2025-09-12,1258.41,137.19,50.89
1008086,3856,470,2025-06-11,520.92,93.29,131.85
1008087,6373,1155,2025-07-29,1187.82,323.5,88.91
1008088,705,884,2025-06-11,294.77,305.8,113.39
1008089,6113,2484,2025-06-29,534.29,236.75,95.28
1008090,487,1108,2025-12-17,1161.35,209.49,97.89
1008091,3063,2220,2025-09-08,1023.89,78.87,44.13
1008092,5295,2155,2025-03-22,192.35,276.52,79.09
1008093,4661,1414,2025-11-23,678.67,251.54,69.64
1008094,2522,1540,2025-11-28,1394.28,49.05,126.3
1008095,2662,1950,2025-06-03,1031.09,331.58,104.9
1008096,720,453,2025-12-07,1311.59,342.84,74.02
1008097,5948,1530,2025-07-18,208.16,208.9,69.2
1008098,7529,1142,2025-09-18,1150.42,224.02,27.09
1008099,3969,2424,2025-11-02,132.41,71.45,28.85
1008100,4854,468,2025-03-01,1095.88,186.39,56.58
1008101,2646,1929,2025-05-08,702.06,325.02,84.52
1008102,4283,1509,2025-11-29,737.12,272.28,126.84
1008103,5795,555,2025-01-09,231.55,174.97,26.0
1008104,1340,1320,2025-07-06,332.46,198.33,36.93
1008105,2231,2482,2025-08-24,704.78,103.03,39.27
1008106,5033,1892,2025-07-03,646.69,77.9,56.07
1008107,7093,591,2025-03-01,1391.23,131.13,78.21
1008108,4426,224,2025-01-11,323.0,275.21,80.91
1008109,4710,1216,2025-02-21,1220.45,29.33,106.2
1008110,1734,1643,2025-08-06,434.64,94.43,50.89
1008111,4648,43,2025-11-22,1088.3,226.53,32.99
1008112,3370,1232,2025-03-06,891.02,340.23,129.56
1008113,4944,2162,2025-10-06,1159.48,144.45,84.11
1008114,7994,1086,2025-03-06,1027.9,112.26,25.28
1008115,7767,1821,2025-05-13,1081.23,238.88,67.42
1008116,4037,343,2025-10-21,994.38,25.28,54.69
1008117,1645,573,2025-07-28,274.09,249.16,132.21
1008118,1922,1500,2025-11-13,1236.53,50.67,64.58
1008119,4424,824,2025-01-02,1175.06,3.33,36.02
1008120,4836,2417,2025-05-15,484.39,87.62,137.48
1008121,6887,719,2025-09-14,1047.74,158.6,137.82
1008122,7149,597,2025-03-20,637.59,96.49,107.4
1008123,3454,890,2025-07-26,1071.17,251.72,75.09
1008124,702,1356,2025-06-16,1229.86,302.48,45.51
1008125,3121,432,2025-06-13,886.27,68.82,118.29
1008126,6443,562,2025-01-18,1278.25,259.58,27.68
1008127,1262,649,2025-02-15,1345.65,202.55,132.73
1008128,5759,2070,2025-04-14,1379.39,149.36,29.85
1008129,1986,1718,2025-04-25,402.6,24.54,114.26
1008130,265,1272,2025-09-11,319.52,238.97,95.61
1008131,6568,1975,2025-12-20,1355.09,328.68,131.54
1008132,4146,936,2025-07-19,402.41,58.31,60.24
1008133,1222,2260,2025-06-20,336.37,312.15,31.51
1008134,367,1867,2025-03-14,332.09,50.92,57.01
1008135,7997,1674,2025-02-10,588.0,25.08,116.63
1008136,7655,2052,2025-04-16,1117.21,180.79,82.05
1008137,5986,522,2025-09-25,930.12,343.76,136.36
1008138,1414,2308,2025-12-11,1260.42,135.25,89.82
1008139,2614,208,2025-12-18,1009.03,346.76,127.47
1008140,6518,1632,2025-06-10,977.9,219.08,46.63
1008141,802,262,2025-05-10,785.24,35.58,57.61
1008142,621,817,2025-04-16,165.69,321.39,125.78
1008143,5533,464,2025-06-19,231.96,17.93,76.51
1008144,2325,2327,2025-03-06,810.67,312.33,93.29
1008145,5254,1666,2025-06-21,1033.12,204.43,108.9
1008146,7213,134,2025-07-06,432.17,121.75,108.23
1008147,4698,2449,2025-07-14,811.13,53.24,134.85
1008148,7922,1964,2025-07-22,1352.94,276.67,126.46
1008149,2808,1384,2025-08-24,1137.81,172.31,126.16
1008150,3683,526,2025-05-03,642.71,177.21,115.22
1008151,5027,2042,2025-06-24,1160.18,21.37,98.5
1008152,1143,198,2025-12-09,1008.64,346.92,60.9
1008153,551,139,2025-05-26,1237.86,321.26,28.69
1008154,1113,2010,2025-04-17,569.04,229.87,28.46
1008155,257,1508,2025-08-31,153.4,199.42000000000002,52.23
1008156,5306,2315,2025-01-20,441.93,223.61,73.37
1008157,3733,1358,2025-07-22,1042.21,31.68,41.16
1008158,4612,534,2025-06-11,679.51,4.72,25.51
1008159,2213,633,2025-05-26,-50.0,156.43,62.77
1008160,6090,498,2025-01-18,488.01,142.16,81.95
1008161,6047,517,2025-08-24,1316.07,183.06,101.49
1008162,7640,2036,2025-11-01,282.9,102.67,105.34
1008163,5588,2157,2025-04-18,1345.8,310.28,52.35
1008164,1602,1155,2025-10-24,483.66,333.93,134.92
1008165,5184,1355,2025-08-27,1235.76,296.96,66.16
1008166,3124,1072,2025-12-31,1196.07,9.72,102.49
1008167,2793,1646,2025-11-22,619.92,185.95,85.4
1008168,2572,479,2025-07-24,-50.0,179.32,25.79
1008169,797,1418,2025-04-27,700.06,53.85,78.48
1008170,297,1163,2025-04-23,720.08,313.88,71.31
1008171,6390,496,2025-04-05,234.07,225.43,95.09
1008172,369,822,2025-11-04,1060.71,37.64,55.4
1008173,5928,329,2025-12-09,1353.83,196.16,59.99
1008174,5357,1939,2025-03-30,917.61,191.23,50.7
1008175,930,1496,2025-06-18,848.15,44.33,136.03
1008176,5362,1325,2025-10-08,1129.24,69.71,
1008177,6900,685,2025-07-29,407.28,205.27,38.75
1008178,6961,2319,2025-12-27,542.96,5.26,126.64
1008179,3036,2248,2025-05-31,790.44,308.65,78.82
1008180,3266,1315,2025-02-02,1089.87,135.08,119.52
1008181,7340,1319,2025-05-14,650.8,283.74,82.7
1008182,7009,2157,2025-09-20,0.0,346.46,100.94
1008183,3386,1972,2025-02-08,831.95,196.62,135.41
1008184,1756,1599,2025-01-03,565.91,50.99,77.66
1008185,4206,1986,2025-08-22,674.6,46.36,97.09
1008186,5702,938,2025-03-29,500.14,86.34,67.74
1008187,916,1721,2025-10-23,213.72,31.28,71.29
1008188,4782,376,2025-05-17,371.21,222.87,59.3
1008189,4608,351,2025-03-24,1351.22,50.22,58.65
1008190,3017,981,2025-04-19,124.69,221.31,59.07
1008191,6361,2478,2025-09-20,139.82,172.3,134.21
1008192,833,2234,2025-10-13,372.66,180.66,125.57
1008193,1139,1012,2025-08-03,1235.5,303.48,124.07
1008194,2143,2376,2025-09-18,449.66,337.88,38.16
1008195,5055,1377,2025-05-16,912.05,106.0,52.15
1008196,5155,1425,2025-03-29,1329.37,123.86,96.36
1008197,4432,1841,2025-03-20,1034.75,254.72,121.1
1008198,1448,2265,2025-08-27,146.01,246.21,82.82
1008199,6144,1855,2025-02-06,612.4,86.1,49.25
1008200,896,1962,2025-08-18,248.6,139.5,134.79
1008201,5509,1513,2025-07-12,1334.69,349.49,68.46
1008202,4174,1995,2025-10-26,1347.57,38.3,131.09
1008203,944,2077,2025-04-06,1153.14,347.8,119.52
1008204,1884,1964,2025-01-07,455.44,99.85,126.58
1008205,859,1123,2025-07-16,1009.48,6.22,118.2
1008206,7208,1943,2025-02-28,594.42,65.13,53.83
1008207,7132,666,2025-10-05,862.83,10.34,93.44
1008208,6502,1579,2025-04-10,785.27,85.34,139.31
1008209,750,1825,2025-03-11,431.01,103.16,77.42
1008210,756,1907,2025-06-14,651.68,196.17,61.17
1008211,4353,441,2025-09-27,225.67,180.84,127.79
1008212,5905,453,2025-04-13,847.37,97.49,128.46
1008213,3247,2350,2025-04-09,1083.89,181.51,55.61
1008214,4554,1231,2025-09-05,1056.74,129.06,107.49
1008215,1690,507,2025-10-15,1238.45,331.04,38.52
1008216,7356,1027,2025-06-27,1327.09,2.46,63.48
1008217,874,1345,2025-01-18,482.23,82.43,47.87
1008218,4042,1812,2025-09-23,427.25,287.81,66.74
1008219,7815,2085,2025-12-21,1034.34,321.99,
1008220,4686,48,2025-06-26,1398.02,141.76,31.71
1008221,467,1948,2025-02-28,975.18,314.4,
1008222,1595,1515,2025-03-01,1032.3,124.38,103.92
1008223,2571,641,2025-05-01,1209.44,106.73,83.38
1008224,2,2415,2025-08-31,506.3,101.06,117.62
1008225,5506,1504,2025-11-12,677.9,18.38,39.96
1008226,2004,34,2025-06-29,516.03,130.09,73.01
1008227,7649,29,2025-10-20,131.86,171.41800000000003,123.62
1008228,7178,2079,2025-11-03,194.25,207.31,91.44
1008229,2827,1845,2025-11-20,1010.41,312.14,95.11
1008230,2693,1403,2025-02-02,1317.54,310.95,42.38
1008231,6101,2062,2025-11-29,192.27,84.56,53.38
1008232,5791,1493,2025-01-26,957.03,169.32,38.53
1008233,7478,983,2025-09-27,1193.52,210.68,136.95
1008234,5149,731,2025-08-17,808.63,23.45,104.17
1008235,6661,1712,2025-11-06,833.36,248.4,54.64
1008236,4460,580,2025-06-18,453.84,198.22,56.43
1008237,1094,1323,2025-10-13,537.82,258.7,86.01
1008238,2290,1419,2025-08-08,1053.16,56.46,107.9
1008239,2685,2185,2025-04-28,500.16,295.87,118.17
1008240,6276,130,2025-09-26,941.81,135.03,64.05
1008241,731,1341,2025-06-26,987.09,1283.217,68.74
1008242,7187,1334,2025-03-30,-50.0,319.52,81.41
1008243,6523,968,2025-11-27,721.67,15.47,44.3
1008244,7334,2268,2025-07-23,633.31,24.25,86.83
1008245,1468,7,2025-07-25,1059.87,1.63,122.96
1008246,3840,1963,2025-09-28,1142.44,248.11,126.39
1008247,6811,454,2025-07-31,1204.06,102.35,77.18
1008248,2334,530,2025-04-27,875.64,124.94,115.94
1008249,1679,1810,2025-09-25,1313.95,165.55,73.14
1008250,7431,2431,2025-11-19,358.96,239.23,131.07
1008251,4898,1697,2025-09-11,758.45,50.88,129.84
1008252,6045,1705,2025-09-03,884.11,345.03,69.17
1008253,6662,1775,2025-05-12,880.84,139.8,32.64
1008254,261,230,2025-01-02,950.38,30.31,97.99
1008255,4492,1857,2025-01-30,1039.12,47.22,61.28
1008256,5087,1167,2025-12-07,316.54,331.41,124.44
1008257,1397,1985,2025-04-17,1240.19,216.05,83.78
1008258,6980,587,2025-10-23,1071.82,320.7,52.31
1008259,5579,163,2025-12-26,-50.0,64.82,108.16
1008260,5943,729,2025-05-12,257.22,53.44,76.9
1008261,6253,531,2025-08-27,401.76,122.89,69.15
1008262,7211,1860,2025-09-24,121.78,343.21,112.19
1008263,2736,1475,2025-05-17,888.38,336.66,35.58
1008264,6320,1860,2025-02-27,1031.75,183.45,38.48
1008265,2686,459,2025-12-27,1205.13,214.98,69.56
1008266,1534,1204,2025-02-07,498.28,11.12,127.92
1008267,7380,489,2025-08-03,994.85,19.43,136.97
1008268,5559,2332,2025-08-18,571.51,266.18,58.7
1008269,2639,1662,2025-06-15,302.66,343.12,123.83
1008270,2096,804,2025-07-16,1260.01,175.68,117.12
1008271,1038,2110,2025-03-01,1314.41,89.59,105.07
1008272,5605,1499,2025-11-02,941.02,160.94,93.12
1008273,2141,1504,2025-11-07,346.85,43.03,97.57
1008274,2188,136,2025-03-19,958.48,182.57,61.28
1008275,725,81,2025-12-30,1307.18,109.05,114.0
1008276,7856,1106,2025-07-03,1067.1,99.82,72.36
1008277,3178,1555,2025-07-21,1013.54,224.42,135.32
1008278,2054,877,2025-03-20,689.08,165.79,118.42
1008279,5372,102,2025-03-03,421.66,150.38,62.21
1008280,2641,148,2025-04-15,368.85,30.32,83.63
1008281,2187,353,2025-09-17,495.43,342.71,30.29
1008282,4643,1050,2025-11-23,847.58,347.65,136.31
1008283,6630,1687,2025-06-11,420.6,39.9,
1008284,5149,2470,2025-03-08,599.73,239.11,69.63
1008285,4502,1007,2025-08-09,992.45,159.45,43.41
1008286,5706,231,2025-01-28,524.92,215.37,116.54
1008287,4228,1874,2025-11-20,1374.43,16.52,40.42
1008288,4587,1617,2025-05-14,1053.71,266.33,106.34
1008289,6924,1124,2025-05-26,1107.81,74.85,101.8
1008290,2605,255,2025-10-15,414.92,78.02,53.88
1008291,5707,1416,2025-07-27,817.69,36.12,109.84
1008292,4499,91,2025-01-07,1221.47,265.31,112.42
1008293,1042,2106,2025-06-26,614.05,195.96,76.3
1008294,1489,1939,2025-08-19,696.11,51.9,89.98
1008295,932,651,2025-11-29,1177.67,305.36,35.04
1008296,2613,661,2025-03-18,836.33,164.34,120.5
1008297,2984,728,2025-11-04,761.98,294.9,63.32
1008298,180,987,2025-04-23,1312.02,28.13,27.97
1008299,6326,1438,2025-11-25,459.12,342.11,100.99
1008300,335,1665,2025-12-09,249.52,181.54,138.19
1008301,3371,144,2025-11-24,611.81,196.85,139.6
1008302,3508,13,2025-10-07,879.79,296.27,41.35
1008303,6903,2326,2025-04-27,1257.13,115.43,137.86
1008304,5448,1097,2025-11-05,1169.74,305.73,28.92
1008305,7177,1134,2025-11-30,999.01,258.05,88.66
1008306,6747,1446,2025-12-19,1334.93,36.83,90.53
1008307,3521,1944,2025-06-09,1257.57,244.29,132.08
1008308,5588,496,2025-02-24,179.33,328.9,97.34
1008309,7557,1013,2025-10-13,323.6,296.77,
1008310,5139,910,2025-08-06,1093.87,262.32,25.35
1008311,7310,2188,2025-04-24,723.18,331.49,78.71
1008312,6315,815,2025-10-04,809.69,178.64,46.25
1008313,5025,2277,2025-04-24,1113.84,349.28,83.67
1008314,2151,191,2025-08-13,1313.37,25.63,70.23
1008315,7291,404,2025-06-20,282.58,168.98,36.1
1008316,901,659,2025-06-03,749.46,217.7,96.44
1008317,5313,223,2025-04-09,691.81,208.84,75.32
1008318,5096,33,2025-12-11,1300.88,257.23,33.89
1008319,2641,1247,2025-10-23,1171.24,311.53,96.63
1008320,5210,1140,2025-07-09,1109.05,62.26,131.89
1008321,7261,1102,2025-06-15,1084.32,265.3,121.2
1008322,7467,607,2025-05-31,1051.0,269.4,25.12
1008323,7806,919,2025-11-03,332.62,301.21,30.56
1008324,5399,1387,2025-11-13,148.17,39.61,137.62
1008325,7366,1036,2025-02-21,1186.0,229.27,
1008326,6688,1108,2025-01-30,1390.16,348.59,122.23
1008327,850,1260,2025-06-08,1265.68,196.75,124.24
1008328,1640,1335,2025-02-24,821.52,187.6,85.86
1008329,607,683,2025-02-27,791.13,86.28,78.53
1008330,4738,534,2025-09-26,602.3,186.61,131.15
1008331,3989,25,2025-09-10,694.84,40.97,94.3
1008332,2688,1975,2025-03-08,459.98,153.61,37.15
1008333,6915,2125,2025-09-28,1185.62,288.72,51.47
1008334,1107,2170,2025-05-26,897.49,131.84,92.79
1008335,2648,2053,2025-06-11,1285.81,116.97,84.68
1008336,5926,45,2025-03-05,-50.0,258.52,123.91
1008337,7244,1359,2025-12-11,146.4,104.9,42.45
1008338,80,1528,2025-08-16,454.1,281.72,111.62
1008339,3125,1407,2025-02-05,747.09,313.43,83.4
1008340,470,2261,2025-12-14,1046.33,239.61,45.25
1008341,281,2459,2025-05-13,1310.67,289.22,82.52
1008342,172,1631,2025-05-14,345.29,16.54,38.6
1008343,5272,1543,2025-01-16,391.85,160.12,63.0
1008344,6104,121,2025-10-01,387.17,146.25,92.92
1008345,292,1218,2025-05-01,239.84,238.39,55.56
1008346,2270,2203,2025-01-21,1062.18,268.76,32.56
1008347,3559,404,2025-01-15,489.02,171.41,37.05
1008348,4875,2218,2025-09-05,203.78,209.35,78.68
1008349,4684,2376,2025-03-01,597.83,147.93,134.2
1008350,6214,1089,2025-10-02,478.53,622.0889999999999,95.6
1008351,7505,1734,2025-05-07,757.08,92.75,116.89
1008352,36,1675,2025-11-04,577.95,286.52,110.55
1008353,1397,797,2025-02-16,679.68,238.58,78.51
1008354,6463,97,2025-04-30,1306.23,112.34,31.44
1008355,6994,2064,2025-08-10,1054.75,111.6,68.04
1008356,4671,2434,2025-01-11,1050.37,175.66,123.76
1008357,116,2112,2025-07-12,1392.54,278.81,36.06
1008358,5818,1068,2025-12-25,1162.38,235.84,81.55
1008359,7544,543,2025-11-14,334.42,318.13,95.92
1008360,116,2095,2025-09-18,1108.77,118.41,83.06
1008361,1225,569,2025-07-16,582.61,232.59,73.84
1008362,4157,1373,2025-07-09,614.76,219.65,72.24
1008363,2832,475,2025-09-12,742.09,62.23,122.33
1008364,3981,1121,2025-05-24,525.79,141.31,88.41
1008365,1776,1947,2025-08-25,980.6,253.6,
1008366,4545,1495,2025-03-23,1167.64,218.93,60.79
1008367,6711,2037,2025-11-05,505.82,313.33,134.57
1008368,84,1156,2025-02-09,593.79,305.53,125.2
1008369,5513,848,2025-07-30,637.87,104.39,43.51
1008370,4723,2436,2025-10-05,369.59,20.96,53.7
1008371,6069,248,2025-09-26,511.34,162.95,81.36
1008372,1075,2100,2025-05-08,875.33,42.12,102.61
1008373,4845,767,2025-04-07,256.29,210.21,33.35
1008374,5842,1278,2025-08-16,927.41,303.03,95.82
1008375,5293,976,2025-09-29,239.39,289.87,114.73
1008376,5968,344,2025-03-25,981.39,18.85,34.88
1008377,2078,323,2025-02-10,848.38,293.25,72.97
1008378,7516,1695,2025-06-04,613.9,267.98,84.18
1008379,2339,362,2025-06-11,955.31,41.02,113.28
1008380,5517,931,2025-12-09,455.88,322.33,112.05
1008381,6102,2005,2025-01-12,467.92,35.61,27.89
1008382,4217,1052,2025-03-19,670.65,192.53,129.19
1008383,2413,72,2025-11-19,601.55,326.19,119.43
1008384,2082,2290,2025-09-25,337.38,320.67,64.58
1008385,962,1352,2025-09-14,933.13,189.0,101.53
1008386,3997,659,2025-03-10,1215.74,241.89,137.17
1008387,1120,2264,2025-02-11,1287.31,44.29,127.13
1008388,4203,1646,2025-01-17,266.11,300.06,88.94
1008389,591,2407,2025-04-19,908.23,216.69,54.96
1008390,3023,603,2025-03-07,1328.5,179.64,126.66
1008391,4902,669,2025-04-14,1078.9,89.69,45.59
1008392,1593,1782,2025-05-25,676.12,173.25,78.79
1008393,103,1653,2025-12-15,1037.59,144.25,127.1
1008394,5818,2476,2025-06-30,1378.62,225.99,28.68
1008395,7364,1557,2025-02-05,673.83,176.42,45.55
1008396,4327,2458,2025-11-24,891.7,286.87,104.89
1008397,6025,1013,2025-12-21,1272.76,318.66,115.66
1008398,3318,2143,2025-01-14,575.98,106.64,113.8
1008399,5473,515,2025-01-19,321.92,210.82,79.94
1008400,5491,725,2025-01-08,1034.71,141.23,57.72
1008401,2180,1855,2025-03-12,622.55,65.75,125.22
1008402,4155,1453,2025-07-24,1277.92,200.33,54.2
1008403,2385,251,2025-02-24,169.07,338.7,34.96
1008404,1632,1702,2025-11-21,1098.95,208.76,113.38
1008405,7682,2258,2025-06-28,365.17,282.51,31.04
1008406,4650,777,2025-08-30,1247.42,152.2,114.85
1008407,7687,2381,2025-08-18,971.96,250.76,102.57
1008408,262,1583,2025-06-16,191.13,106.37,137.33
1008409,4719,8,2025-01-05,156.08,123.01,112.82
1008410,5659,64,2025-03-25,219.07,162.66,97.19
1008411,3472,313,2025-01-06,1198.33,161.51,86.53
1008412,7863,1557,2025-12-22,1268.72,101.37,132.37
1008413,2791,520,2025-10-06,523.23,233.42,99.09
1008414,1979,555,2025-07-19,1303.29,325.42,115.31
1008415,6611,1242,2025-09-22,1304.34,166.97,116.25
1008416,773,1512,2025-02-08,523.8,107.04,123.27
1008417,5354,1677,2025-01-23,1264.67,142.05,69.88
1008418,485,1520,2025-12-03,317.31,217.95,49.66
1008419,913,2130,2025-11-25,1364.06,165.52,132.21
1008420,600,1861,2025-11-24,1354.48,140.25,103.82
1008421,6916,4,2025-11-14,1103.26,53.49,31.36
1008422,669,493,2025-08-03,821.97,25.48,132.41
1008423,1581,61,2025-03-07,673.12,1.39,112.54
1008424,5656,1978,2025-05-22,129.37,73.04,74.21
1008425,33,2440,2025-09-01,610.57,274.98,30.91
1008426,7361,2437,2025-04-28,991.26,103.6,137.82
1008427,6139,1023,2025-10-14,1162.45,243.05,90.33
1008428,6125,2055,2025-11-23,162.62,320.77,131.14
